 记录条数:5 2017_06_05 11:33:51 617  bin号:5 晶号:0 电压(V):11.622 反向漏电流(uA):4.1色坐标(x,y)0.5803,0.4046相关色温(K)1593色差1.49E-003主波长(nm)595.0色纯度(%)89.6峰值波长(nm)749.6显色性指数98.1光通量(lm)12.43辐射通量(mW)0.16光效0.24
 记录条数:6 2017_06_05 11:33:51 636  bin号:5 晶号:0 电压(V):11.597 反向漏电流(uA):4.1色坐标(x,y)0.5800,0.4050相关色温(K)1597色差-1.45E-003主波长(nm)594.9色纯度(%)89.6峰值波长(nm)749.5显色性指数97.5光通量(lm)12.29辐射通量(mW)0.16光效0.24
 记录条数:7 2017_06_05 11:33:51 655  bin号:5 晶号:0 电压(V):11.617 反向漏电流(uA):4.1色坐标(x,y)0.5794,0.4056相关色温(K)1603色差1.35E-003主波长(nm)594.8色纯度(%)89.6峰值波长(nm)749.5显色性指数97.3光通量(lm)12.22辐射通量(mW)0.16光效0.23
 记录条数:8 2017_06_05 11:33:51 675  bin号:5 晶号:0 电压(V):11.606 反向漏电流(uA):4.1色坐标(x,y)0.5787,0.4065相关色温(K)1612色差1.21E-003主波长(nm)594.6色纯度(%)89.7峰值波长(nm)748.3显色性指数97.2光通量(lm)11.97辐射通量(mW)0.15光效0.23
 记录条数:9 2017_06_05 11:33:51 693  bin号:5 晶号:0 电压(V):11.650 反向漏电流(uA):4.1色坐标(x,y)0.5789,0.4064相关色温(K)1611色差-1.20E-003主波长(nm)594.7色纯度(%)89.7峰值波长(nm)750.7显色性指数97.1光通量(lm)11.93辐射通量(mW)0.15光效0.23
 记录条数:10 2017_06_05 11:33:51 711  bin号:5 晶号:0 电压(V):11.604 反向漏电流(uA):4.1色坐标(x,y)0.5791,0.4065相关色温(K)1610色差-1.17E-003主波长(nm)594.7色纯度(%)89.8峰值波长(nm)749.1显色性指数96.9光通量(lm)11.86辐射通量(mW)0.15光效0.23
 记录条数:11 2017_06_05 11:33:51 731  bin号:5 晶号:0 电压(V):11.605 反向漏电流(uA):4.1色坐标(x,y)0.5788,0.4068相关色温(K)1613色差1.11E-003主波长(nm)594.6色纯度(%)89.8峰值波长(nm)749.3显色性指数96.7光通量(lm)11.78辐射通量(mW)0.14光效0.22
 记录条数:12 2017_06_05 11:33:51 751  bin号:5 晶号:0 电压(V):11.618 反向漏电流(uA):4.1色坐标(x,y)0.5778,0.4079相关色温(K)1625色差-9.50E-004主波长(nm)594.4色纯度(%)89.9峰值波长(nm)749.4显色性指数96.5光通量(lm)11.68辐射通量(mW)0.14光效0.22
 记录条数:13 2017_06_05 11:33:51 771  bin号:5 晶号:0 电压(V):11.636 反向漏电流(uA):4.1色坐标(x,y)0.5778,0.4079相关色温(K)1625色差9.35E-004主波长(nm)594.4色纯度(%)89.9峰值波长(nm)749.4显色性指数95.9光通量(lm)11.59辐射通量(mW)0.14光效0.22
 记录条数:14 2017_06_05 11:33:51 794  bin号:5 晶号:0 电压(V):11.644 反向漏电流(uA):4.1色坐标(x,y)0.5782,0.4076相关色温(K)1621色差-9.86E-004主波长(nm)594.5色纯度(%)89.9峰值波长(nm)749.4显色性指数96.1光通量(lm)11.61辐射通量(mW)0.14光效0.22
 记录条数:15 2017_06_05 11:33:51 815  bin号:5 晶号:0 电压(V):11.607 反向漏电流(uA):4.1色坐标(x,y)0.5781,0.4076相关色温(K)1622色差-9.83E-004主波长(nm)594.4色纯度(%)89.9峰值波长(nm)749.0显色性指数96.2光通量(lm)11.57辐射通量(mW)0.14光效0.22
 记录条数:16 2017_06_05 11:33:51 836  bin号:5 晶号:0 电压(V):11.607 反向漏电流(uA):4.1色坐标(x,y)0.5783,0.4076相关色温(K)1620色差9.74E-004主波长(nm)594.5色纯度(%)89.9峰值波长(nm)749.3显色性指数95.8光通量(lm)11.56辐射通量(mW)0.14光效0.22
 记录条数:17 2017_06_05 11:33:51 856  bin号:5 晶号:0 电压(V):11.597 反向漏电流(uA):4.1色坐标(x,y)0.5781,0.4076相关色温(K)1622色差-9.84E-004主波长(nm)594.4色纯度(%)89.9峰值波长(nm)749.0显色性指数95.6光通量(lm)11.52辐射通量(mW)0.14光效0.22
 记录条数:18 2017_06_05 11:33:51 878  bin号:5 晶号:0 电压(V):11.609 反向漏电流(uA):4.2色坐标(x,y)0.5778,0.4079相关色温(K)1625色差-9.39E-004主波长(nm)594.4色纯度(%)89.9峰值波长(nm)748.7显色性指数95.3光通量(lm)11.49辐射通量(mW)0.13光效0.22
