 记录条数:1 2017_06_05 11:56:55 404  bin号:5 晶号:0 电压(V):11.597 反向漏电流(uA):4.1色坐标(x,y)0.5807,0.4009相关色温(K)1572色差2.40E-003主波长(nm)595.7色纯度(%)88.6峰值波长(nm)778.3显色性指数98.9光通量(lm)12.57辐射通量(mW)0.19光效0.24
 记录条数:2 2017_06_05 11:56:55 423  bin号:5 晶号:0 电压(V):11.610 反向漏电流(uA):4.1色坐标(x,y)0.5766,0.4054相关色温(K)1619色差-1.70E-003主波长(nm)594.7色纯度(%)88.8峰值波长(nm)778.3显色性指数97.2光通量(lm)11.48辐射通量(mW)0.16光效0.22
 记录条数:3 2017_06_05 11:56:55 442  bin号:5 晶号:0 电压(V):11.638 反向漏电流(uA):4.1色坐标(x,y)0.5768,0.4052相关色温(K)1617色差-1.73E-003主波长(nm)594.8色纯度(%)88.8峰值波长(nm)777.9显色性指数98.0光通量(lm)11.28辐射通量(mW)0.16光效0.21
 记录条数:4 2017_06_05 11:56:55 461  bin号:5 晶号:0 电压(V):11.614 反向漏电流(uA):4.1色坐标(x,y)0.5772,0.4059相关色温(K)1618色差-1.51E-003主波长(nm)594.7色纯度(%)89.1峰值波长(nm)746.8显色性指数98.3光通量(lm)10.95辐射通量(mW)0.15光效0.21
 记录条数:5 2017_06_05 11:56:55 479  bin号:5 晶号:0 电压(V):11.641 反向漏电流(uA):4.1色坐标(x,y)0.5767,0.4062相关色温(K)1623色差1.49E-003主波长(nm)594.6色纯度(%)89.0峰值波长(nm)777.7显色性指数97.8光通量(lm)10.70辐射通量(mW)0.14光效0.20
 记录条数:6 2017_06_05 11:56:55 497  bin号:5 晶号:0 电压(V):11.634 反向漏电流(uA):4.1色坐标(x,y)0.5766,0.4069相关色温(K)1627色差-1.33E-003主波长(nm)594.5色纯度(%)89.2峰值波长(nm)748.5显色性指数97.7光通量(lm)10.47辐射通量(mW)0.13光效0.20
 记录条数:7 2017_06_05 11:56:55 515  bin号:5 晶号:0 电压(V):11.611 反向漏电流(uA):4.2色坐标(x,y)0.5770,0.4069相关色温(K)1625色差-1.28E-003主波长(nm)594.5色纯度(%)89.3峰值波长(nm)747.2显色性指数97.6光通量(lm)10.29辐射通量(mW)0.13光效0.19
 记录条数:8 2017_06_05 11:56:55 533  bin号:5 晶号:0 电压(V):11.641 反向漏电流(uA):4.1色坐标(x,y)0.5762,0.4072相关色温(K)1631色差-1.29E-003主波长(nm)594.4色纯度(%)89.2峰值波长(nm)746.7显色性指数97.7光通量(lm)10.23辐射通量(mW)0.13光效0.19
 记录条数:9 2017_06_05 11:56:55 553  bin号:5 晶号:0 电压(V):11.625 反向漏电流(uA):4.1色坐标(x,y)0.5759,0.4075相关色温(K)1634色差1.25E-003主波长(nm)594.4色纯度(%)89.2峰值波长(nm)777.7显色性指数97.6光通量(lm)10.13辐射通量(mW)0.12光效0.19
 记录条数:10 2017_06_05 11:56:55 571  bin号:5 晶号:0 电压(V):11.615 反向漏电流(uA):4.1色坐标(x,y)0.5757,0.4079相关色温(K)1638色差-1.18E-003主波长(nm)594.3色纯度(%)89.2峰值波长(nm)747.0显色性指数96.9光通量(lm)10.02辐射通量(mW)0.12光效0.19
 记录条数:11 2017_06_05 11:56:55 590  bin号:5 晶号:0 电压(V):11.585 反向漏电流(uA):4.2色坐标(x,y)0.5757,0.4080相关色温(K)1638色差-1.15E-003主波长(nm)594.3色纯度(%)89.3峰值波长(nm)746.9显色性指数96.7光通量(lm)9.98辐射通量(mW)0.12光效0.19
