52787.0 52787.0 
54185.0 54185.0 
52183.0 52183.0 
53896.0 53896.0 
55248.0 55248.0 
53212.0 53212.0 
54582.0 54582.0 
52720.0 52720.0 
53908.0 53908.0 
55271.0 55271.0 
53180.0 53180.0 
54608.0 54608.0 
52803.0 52803.0 
54177.0 54177.0 
52154.0 52154.0 
53893.0 53893.0 
55249.0 55249.0 
53195.0 53195.0 
54585.0 54585.0 
52739.0 52739.0 
53912.0 53912.0 
55243.0 55243.0 
53202.0 53202.0 
54588.0 54588.0 
52738.0 52738.0 
53910.0 53910.0 
55259.0 55259.0 
53196.0 53196.0 
54580.0 54580.0 
52838.0 52838.0 
54171.0 54171.0 
52168.0 52168.0 
53882.0 53882.0 
55248.0 55248.0 
53191.0 53191.0 
54589.0 54589.0 
52830.0 52830.0 
54191.0 54191.0 
52166.0 52166.0 
53895.0 53895.0 
55246.0 55246.0 
53211.0 53211.0 
54564.0 54564.0 
52740.0 52740.0 
53911.0 53911.0 
55275.0 55275.0 
53188.0 53188.0 
54593.0 54593.0 
52744.0 52744.0 
53914.0 53914.0 
55286.0 55286.0 
53180.0 53180.0 
54580.0 54580.0 
52826.0 52826.0 
54189.0 54189.0 
52163.0 52163.0 
53898.0 53898.0 
55257.0 55257.0 
53206.0 53206.0 
54607.0 54607.0 
52814.0 52814.0 
54140.0 54140.0 
52172.0 52172.0 
53887.0 53887.0 
55265.0 55265.0 
53181.0 53181.0 
54592.0 54592.0 
52817.0 52817.0 
54196.0 54196.0 
52141.0 52141.0 
53896.0 53896.0 
55284.0 55284.0 
53199.0 53199.0 
54594.0 54594.0 
52754.0 52754.0 
53918.0 53918.0 
55274.0 55274.0 
53200.0 53200.0 
54596.0 54596.0 
52748.0 52748.0 
53918.0 53918.0 
55227.0 55227.0 
53194.0 53194.0 
54583.0 54583.0 
52734.0 52734.0 
53923.0 53923.0 
55257.0 55257.0 
53200.0 53200.0 
54577.0 54577.0 
52761.0 52761.0 
53927.0 53927.0 
55245.0 55245.0 
53189.0 53189.0 
54588.0 54588.0 
52830.0 52830.0 
54191.0 54191.0 
52145.0 52145.0 
53893.0 53893.0 
55256.0 55256.0 
53182.0 53182.0 
54605.0 54605.0 
52835.0 52835.0 
54187.0 54187.0 
52147.0 52147.0 
53894.0 53894.0 
55249.0 55249.0 
53195.0 53195.0 
54620.0 54620.0 
52757.0 52757.0 
53900.0 53900.0 
55256.0 55256.0 
53189.0 53189.0 
54576.0 54576.0 
52746.0 52746.0 
53909.0 53909.0 
55245.0 55245.0 
53204.0 53204.0 
54590.0 54590.0 
52745.0 52745.0 
53917.0 53917.0 
55291.0 55291.0 
53191.0 53191.0 
54596.0 54596.0 
52754.0 52754.0 
53913.0 53913.0 
55259.0 55259.0 
53199.0 53199.0 
54587.0 54587.0 
52822.0 52822.0 
54179.0 54179.0 
52162.0 52162.0 
53899.0 53899.0 
55255.0 55255.0 
53182.0 53182.0 
54617.0 54617.0 
52788.0 52788.0 
54150.0 54150.0 
52171.0 52171.0 
53887.0 53887.0 
55266.0 55266.0 
53207.0 53207.0 
54587.0 54587.0 
52743.0 52743.0 
53898.0 53898.0 
55267.0 55267.0 
53179.0 53179.0 
54593.0 54593.0 
52834.0 52834.0 
54190.0 54190.0 
52160.0 52160.0 
53889.0 53889.0 
55241.0 55241.0 
53191.0 53191.0 
54584.0 54584.0 
52802.0 52802.0 
