   0 0.000 1385.000
   1 0.000 1340.667
   2 0.000 1313.000
   3 0.000 1295.333
   4 0.000 1296.333
   5 0.000 1301.000
   6 0.000 1288.000
   7 0.000 1277.000
   8 0.000 1246.667
   9 0.000 1274.000
  10 0.000 1304.000
  11 0.000 1355.667
  12 0.000 1351.667
  13 0.000 1347.333
  14 0.000 1338.000
  15 0.000 1355.000
  16 0.000 1351.667
  17 0.000 1346.333
  18 0.000 1319.667
  19 0.000 1334.000
  20 0.000 1351.333
  21 0.000 1351.000
  22 0.000 1343.667
  23 0.000 1325.000
  24 0.000 1333.000
  25 0.000 1337.333
  26 0.000 1330.667
  27 0.000 1316.667
  28 0.000 1315.667
  29 0.000 1286.333
  30 0.000 1290.000
  31 0.000 1300.000
  32 0.000 1348.333
  33 0.000 1359.000
  34 0.000 1361.667
  35 0.000 1349.333
  36 0.000 1348.667
  37 0.000 1332.000
  38 0.000 1342.667
  39 0.000 1355.667
  40 0.000 1368.333
  41 0.000 1373.000
  42 0.000 1385.667
  43 0.000 1402.333
  44 0.000 1365.000
  45 0.000 1320.667
  46 0.000 1327.333
  47 0.000 1390.333
  48 0.000 1437.667
  49 0.000 1403.333
  50 0.000 1370.000
  51 0.000 1320.000
  52 0.000 1332.000
  53 0.000 1342.000
  54 0.000 1364.333
  55 0.000 1371.667
  56 0.000 1388.000
  57 0.000 1413.000
  58 0.000 1392.667
  59 0.000 1358.000
  60 0.000 1356.333
  61 0.000 1367.000
  62 0.000 1388.000
  63 0.000 1377.333
  64 0.000 1383.333
  65 0.000 1369.000
  66 0.000 1366.000
  67 0.000 1374.667
  68 0.000 1382.000
  69 0.000 1376.000
  70 0.000 1379.667
  71 0.000 1366.000
  72 0.000 1396.333
  73 0.000 1391.000
  74 0.000 1427.000
  75 0.000 1397.667
  76 0.000 1391.000
  77 0.000 1383.333
  78 0.000 1415.000
  79 0.000 1398.000
  80 0.000 1382.000
  81 0.000 1365.333
  82 0.000 1373.333
  83 0.000 1347.333
  84 0.000 1357.333
  85 0.000 1343.333
  86 0.000 1370.667
  87 0.000 1346.000
  88 0.000 1370.000
  89 0.000 1364.667
  90 0.000 1377.667
  91 0.000 1374.667
  92 0.000 1396.000
  93 0.000 1383.000
  94 0.000 1420.667
  95 0.000 1425.667
  96 0.000 1465.000
  97 0.000 1429.667
  98 0.000 1422.000
  99 0.000 1406.333
 100 0.000 1408.000
 101 0.000 1389.000
 102 0.000 1364.000
 103 0.000 1343.667
 104 0.000 1335.667
 105 0.000 1352.333
 106 0.000 1357.333
 107 0.000 1376.000
 108 0.000 1362.333
 109 0.000 1364.333
 110 0.000 1358.000
 111 0.000 1345.333
 112 0.000 1331.667
 113 0.000 1312.333
 114 0.000 1340.000
 115 0.000 1350.000
 116 0.000 1381.667
 117 0.000 1381.667
 118 0.000 1418.000
 119 0.000 1416.667
 120 0.000 1417.000
 121 0.000 1420.000
 122 0.000 1407.000
 123 0.000 1385.333
 124 0.000 1358.667
 125 0.000 1348.333
 126 0.000 1390.333
 127 0.000 1388.667
 128 0.000 1420.667
 129 0.000 1371.667
 130 0.000 1366.000
 131 0.000 1341.333
 132 0.000 1371.667
 133 0.000 1365.000
 134 0.000 1372.667
 135 0.000 1334.000
 136 0.000 1321.667
 137 0.000 1316.667
 138 0.000 1365.667
 139 0.000 1417.667
 140 0.000 1424.000
 141 0.000 1392.667
 142 0.000 1371.000
 143 0.000 1396.000
 144 0.000 1417.667
 145 0.000 1411.667
 146 0.000 1418.333
 147 0.000 1406.000
 148 0.000 1410.667
 149 0.000 1411.333
 150 0.000 1426.333
 151 0.000 1437.000
 152 0.000 1403.000
 153 0.000 1383.000
 154 0.000 1387.000
 155 0.000 1396.667
 156 0.000 1397.333
 157 0.000 1396.667
 158 0.000 1382.333
 159 0.000 1361.000
 160 0.000 1324.333
 161 0.000 1337.333
 162 0.000 1371.333
 163 0.000 1404.333
 164 0.000 1420.667
 165 0.000 1420.000
 166 0.000 1423.333
 167 0.000 1403.000
 168 0.000 1396.000
 169 0.000 1383.667
 170 0.000 1411.333
 171 0.000 1424.667
 172 0.000 1458.333
 173 0.000 1431.000
 174 0.000 1412.667
 175 0.000 1381.333
 176 0.000 1374.667
 177 0.000 1384.333
 178 0.000 1387.667
 179 0.000 1399.333
 180 0.000 1422.667
 181 0.000 1423.333
 182 0.000 1437.000
 183 0.000 1429.333
 184 0.000 1406.000
 185 0.000 1403.667
 186 0.000 1402.333
 187 0.000 1415.000
 188 0.000 1422.667
 189 0.000 1417.667
 190 0.000 1409.333
 191 0.000 1363.333
 192 0.000 1362.333
 193 0.000 1397.667
 194 0.000 1399.333
 195 0.000 1372.333
 196 0.000 1344.333
 197 0.000 1358.667
 198 0.000 1399.667
 199 0.000 1425.333
 200 0.000 1444.333
 201 0.000 1428.000
 202 0.000 1430.667
 203 0.000 1441.333
 204 0.000 1474.667
 205 0.000 1441.000
 206 0.000 1433.000
 207 0.000 1410.667
 208 0.000 1437.000
 209 0.000 1430.000
 210 0.000 1433.667
 211 0.000 1424.000
 212 0.000 1390.333
 213 0.000 1354.667
 214 0.000 1344.333
 215 0.000 1344.333
 216 0.000 1361.333
 217 0.000 1374.667
 218 0.000 1366.667
 219 0.000 1347.667
 220 0.000 1360.000
 221 0.000 1392.667
 222 0.000 1395.667
 223 0.000 1387.667
 224 0.000 1402.000
 225 0.000 1413.000
 226 0.000 1415.333
 227 0.000 1406.000
 228 0.000 1412.000
 229 0.000 1411.333
 230 0.000 1447.333
 231 0.000 1469.000
 232 0.000 1466.000
 233 0.000 1427.667
 234 0.000 1464.000
 235 0.000 1444.667
 236 0.000 1448.000
 237 0.000 1391.667
 238 0.000 1414.000
 239 0.000 1407.667
 240 0.000 1417.000
 241 0.000 1384.000
 242 0.000 1383.000
 243 0.000 1378.667
 244 0.000 1420.667
 245 0.000 1416.667
